version,group,bench_simple,bench_full,mode,mean,unit,timestamp,datetime
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,26.32021644,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,25.79666426,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,25.69580883,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,VariableDensityPointIndexSeek.executePlan,"VariableDensityPointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,18.73274269,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,VariableDensityPointIndexSeek.executePlan,"VariableDensityPointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,18.41273795,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,VariableDensityPointIndexSeek.executePlan,"VariableDensityPointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,18.40034781,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,VariableDensityPointIndexSeek.executePlan,"VariableDensityPointIndexSeek.executePlan_(crs,cartesian)_(extraLevels,5)_(maxBits,60)_(ratio,0.1)_(runtime,slotted)_(thresholdDelta,0.3)_(thresholdTop,0.8)",LATENCY,18.3108439,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,ReduceExpression.executePlan,"ReduceExpression.executePlan_(engine,COMPILED)_(size,100)",LATENCY,11.33832464,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,ReduceExpression.executePlan,"ReduceExpression.executePlan_(engine,COMPILED)_(size,100)",LATENCY,10.96264621,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,ReduceExpression.executePlan,"ReduceExpression.executePlan_(engine,COMPILED)_(size,100)",LATENCY,11.03111383,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,ReduceExpression.executePlan,"ReduceExpression.executePlan_(engine,COMPILED)_(size,100)",LATENCY,11.20281619,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,1)_(minDepth,2)_(runtime,interpreted)_(user,full)",LATENCY,847.7281057,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,1)_(minDepth,2)_(runtime,interpreted)_(user,full)",LATENCY,803.1053966,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,1)_(minDepth,2)_(runtime,interpreted)_(user,full)",LATENCY,774.1636608,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,VarExpandWithPredicates.executePlan,"VarExpandWithPredicates.executePlan_(auth,false)_(degree,10)_(length,1)_(minDepth,2)_(runtime,interpreted)_(user,full)",LATENCY,714.0893741,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,23.03530109,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,22.69380014,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,24.85822971,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,GreaterThanIndexSeek.executePlan,"GreaterThanIndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,27.54354599,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,MultiColumnTop.executePlan,"MultiColumnTop.executePlan_(columns,100)_(limit,1)_(propertyType,small_string)_(runtime,slotted)",LATENCY,888.7935332,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,MultiColumnTop.executePlan,"MultiColumnTop.executePlan_(columns,100)_(limit,1)_(propertyType,small_string)_(runtime,slotted)",LATENCY,926.1922011,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,MultiColumnTop.executePlan,"MultiColumnTop.executePlan_(columns,100)_(limit,1)_(propertyType,small_string)_(runtime,slotted)",LATENCY,875.9826699,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,MultiColumnTop.executePlan,"MultiColumnTop.executePlan_(columns,100)_(limit,1)_(propertyType,small_string)_(runtime,slotted)",LATENCY,956.2777485,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,31.46633504,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,29.31694021,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,30.16661265,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,31.84031754,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,Distinct.executePlan,"Distinct.executePlan_(columns,primitive-small_string)_(runtime,compiled-bytecode)",LATENCY,4.084041509,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,Distinct.executePlan,"Distinct.executePlan_(columns,primitive-small_string)_(runtime,compiled-bytecode)",LATENCY,4.12560799,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,Distinct.executePlan,"Distinct.executePlan_(columns,primitive-small_string)_(runtime,compiled-bytecode)",LATENCY,3.988651638,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,Distinct.executePlan,"Distinct.executePlan_(columns,primitive-small_string)_(runtime,compiled-bytecode)",LATENCY,4.11409342,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,Selection.executePlan,"Selection.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.99)",LATENCY,248.606986,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,Selection.executePlan,"Selection.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.99)",LATENCY,257.7408694,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,Selection.executePlan,"Selection.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.99)",LATENCY,256.0931301,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,Selection.executePlan,"Selection.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.99)",LATENCY,246.566727,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,RangeIndexSeek.executePlan,"RangeIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,23.4968296,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,RangeIndexSeek.executePlan,"RangeIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,21.35907895,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,RangeIndexSeek.executePlan,"RangeIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,20.45424225,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,RangeIndexSeek.executePlan,"RangeIndexSeek.executePlan_(propertyType,long)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,24.22958638,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,In.executePlan,"In.executePlan_(engine,COMPILED)_(hitRatio,1)_(isConstant,false)_(size,10)",LATENCY,2.206765775,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,In.executePlan,"In.executePlan_(engine,COMPILED)_(hitRatio,1)_(isConstant,false)_(size,10)",LATENCY,2.330130165,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,In.executePlan,"In.executePlan_(engine,COMPILED)_(hitRatio,1)_(isConstant,false)_(size,10)",LATENCY,2.439156402,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,In.executePlan,"In.executePlan_(engine,COMPILED)_(hitRatio,1)_(isConstant,false)_(size,10)",LATENCY,2.204723723,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,StringEndsWithIndexScan.executePlan,"StringEndsWithIndexScan.executePlan_(propertyTtype,small_string)_(runtime,interpreted)_(selectivity,0.0001)",LATENCY,68.62097129,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,StringEndsWithIndexScan.executePlan,"StringEndsWithIndexScan.executePlan_(propertyTtype,small_string)_(runtime,interpreted)_(selectivity,0.0001)",LATENCY,71.1984468,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,StringEndsWithIndexScan.executePlan,"StringEndsWithIndexScan.executePlan_(propertyTtype,small_string)_(runtime,interpreted)_(selectivity,0.0001)",LATENCY,69.08123977,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,StringEndsWithIndexScan.executePlan,"StringEndsWithIndexScan.executePlan_(propertyTtype,small_string)_(runtime,interpreted)_(selectivity,0.0001)",LATENCY,71.12362409,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,Selection.executePlan,"Selection.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.001)",LATENCY,218.9576485,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,Selection.executePlan,"Selection.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.001)",LATENCY,225.0852395,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,Selection.executePlan,"Selection.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.001)",LATENCY,234.5269698,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,Selection.executePlan,"Selection.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.001)",LATENCY,234.7057253,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,StringEndsWithIndexScan.executePlan,"StringEndsWithIndexScan.executePlan_(propertyTtype,big_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,487.3800429,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,StringEndsWithIndexScan.executePlan,"StringEndsWithIndexScan.executePlan_(propertyTtype,big_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,509.4760184,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,StringEndsWithIndexScan.executePlan,"StringEndsWithIndexScan.executePlan_(propertyTtype,big_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,474.6681127,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,StringEndsWithIndexScan.executePlan,"StringEndsWithIndexScan.executePlan_(propertyTtype,big_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,476.9241398,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.1)",LATENCY,11.18132795,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.1)",LATENCY,11.17974972,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.1)",LATENCY,11.2154872,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,slotted)_(selectivity,0.1)",LATENCY,11.16462917,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.3080970858,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.3086524984,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.2980200712,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.3176077187,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,PathExpression.executePlan,"PathExpression.executePlan_(engine,INTERPRETED)",LATENCY,6317.181065,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,PathExpression.executePlan,"PathExpression.executePlan_(engine,INTERPRETED)",LATENCY,6419.522082,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,PathExpression.executePlan,"PathExpression.executePlan_(engine,INTERPRETED)",LATENCY,6427.91069,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,PathExpression.executePlan,"PathExpression.executePlan_(engine,INTERPRETED)",LATENCY,6527.455505,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.2233021506,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.2209410235,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.2214052037,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.001)",LATENCY,0.2179958565,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,Unwind.executePlan,"Unwind.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,219.9710223,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,Unwind.executePlan,"Unwind.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,248.2741221,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,Unwind.executePlan,"Unwind.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,203.8597309,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,Unwind.executePlan,"Unwind.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,210.595975,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,false)_(size,10)",LATENCY,3.533485498,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,false)_(size,10)",LATENCY,3.96914389,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,false)_(size,10)",LATENCY,3.573021697,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,false)_(size,10)",LATENCY,3.642922063,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)_(selectivity,0.1)",LATENCY,5.739828932,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)_(selectivity,0.1)",LATENCY,5.623596043,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)_(selectivity,0.1)",LATENCY,5.734915015,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)_(selectivity,0.1)",LATENCY,5.723842687,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,interpreted)",LATENCY,379.9928517,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,interpreted)",LATENCY,372.8336798,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,interpreted)",LATENCY,377.6764062,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,ProjectNodeProperty.executePlan,"ProjectNodeProperty.executePlan_(propertyType,long)_(runtime,interpreted)",LATENCY,374.8359607,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,RangeIndexSeek.executePlan,"RangeIndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,23.3716843,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,RangeIndexSeek.executePlan,"RangeIndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,26.46921993,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,RangeIndexSeek.executePlan,"RangeIndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,26.02498802,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,RangeIndexSeek.executePlan,"RangeIndexSeek.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.1)",LATENCY,26.19855262,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,StringContainsIndexScan.executePlan,"StringContainsIndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.0001)",LATENCY,76.48210397,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,StringContainsIndexScan.executePlan,"StringContainsIndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.0001)",LATENCY,77.08225164,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,StringContainsIndexScan.executePlan,"StringContainsIndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.0001)",LATENCY,76.91214105,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,StringContainsIndexScan.executePlan,"StringContainsIndexScan.executePlan_(propertyType,small_string)_(runtime,interpreted)_(selectivity,0.0001)",LATENCY,76.43024781,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,AllNodesScan.executePlan,"AllNodesScan.executePlan_(auth,false)_(runtime,slotted)_(user,full)",LATENCY,78.34835584,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,AllNodesScan.executePlan,"AllNodesScan.executePlan_(auth,false)_(runtime,slotted)_(user,full)",LATENCY,78.63092479,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,AllNodesScan.executePlan,"AllNodesScan.executePlan_(auth,false)_(runtime,slotted)_(user,full)",LATENCY,77.47712971,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,AllNodesScan.executePlan,"AllNodesScan.executePlan_(auth,false)_(runtime,slotted)_(user,full)",LATENCY,77.48887732,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,false)_(size,1)",LATENCY,2.263258141,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,false)_(size,1)",LATENCY,2.333627189,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,false)_(size,1)",LATENCY,2.277278547,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,MapProjection.executePlan,"MapProjection.executePlan_(engine,COMPILED)_(includeAllProps,false)_(size,1)",LATENCY,2.270990694,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,Eager.executePlan,"Eager.executePlan_(primitiveColumns,1)_(refType,small_string)_(referenceColumns,4)_(runtime,slotted)",LATENCY,180.533553,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,Eager.executePlan,"Eager.executePlan_(primitiveColumns,1)_(refType,small_string)_(referenceColumns,4)_(runtime,slotted)",LATENCY,183.5999725,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,Eager.executePlan,"Eager.executePlan_(primitiveColumns,1)_(refType,small_string)_(referenceColumns,4)_(runtime,slotted)",LATENCY,181.5148418,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,Eager.executePlan,"Eager.executePlan_(primitiveColumns,1)_(refType,small_string)_(referenceColumns,4)_(runtime,slotted)",LATENCY,185.1678322,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,2832.972732,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,2817.733427,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,2699.034624,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,small_string)_(runtime,interpreted)",LATENCY,2914.342229,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,In.executePlan,"In.executePlan_(engine,INTERPRETED)_(hitRatio,1)_(isConstant,false)_(size,1000)",LATENCY,134.2112553,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,In.executePlan,"In.executePlan_(engine,INTERPRETED)_(hitRatio,1)_(isConstant,false)_(size,1000)",LATENCY,134.0799874,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,In.executePlan,"In.executePlan_(engine,INTERPRETED)_(hitRatio,1)_(isConstant,false)_(size,1000)",LATENCY,132.7951843,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,In.executePlan,"In.executePlan_(engine,INTERPRETED)_(hitRatio,1)_(isConstant,false)_(size,1000)",LATENCY,133.2190513,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)_(selectivity,0.001)",LATENCY,0.06064458526,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)_(selectivity,0.001)",LATENCY,0.05969525284,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)_(selectivity,0.001)",LATENCY,0.06030025902,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,IndexSeek.executePlan,"IndexSeek.executePlan_(propertyType,small_string)_(runtime,compiled-bytecode)_(selectivity,0.001)",LATENCY,0.05959992546,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,In.executePlan,"In.executePlan_(engine,INTERPRETED)_(hitRatio,50)_(isConstant,false)_(size,1000)",LATENCY,136.9742476,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,In.executePlan,"In.executePlan_(engine,INTERPRETED)_(hitRatio,50)_(isConstant,false)_(size,1000)",LATENCY,134.6926903,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,In.executePlan,"In.executePlan_(engine,INTERPRETED)_(hitRatio,50)_(isConstant,false)_(size,1000)",LATENCY,134.4367226,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,In.executePlan,"In.executePlan_(engine,INTERPRETED)_(hitRatio,50)_(isConstant,false)_(size,1000)",LATENCY,135.9810085,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,MathExpression.executePlan,"MathExpression.executePlan_(engine,INTERPRETED)",LATENCY,3.294856314,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,MathExpression.executePlan,"MathExpression.executePlan_(engine,INTERPRETED)",LATENCY,3.282927051,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,MathExpression.executePlan,"MathExpression.executePlan_(engine,INTERPRETED)",LATENCY,3.268582822,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,MathExpression.executePlan,"MathExpression.executePlan_(engine,INTERPRETED)",LATENCY,3.270716929,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,Expand.executePlan,"Expand.executePlan_(auth,false)_(runtime,interpreted)_(user,full)",LATENCY,355.3209511,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,Expand.executePlan,"Expand.executePlan_(auth,false)_(runtime,interpreted)_(user,full)",LATENCY,346.8060262,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,Expand.executePlan,"Expand.executePlan_(auth,false)_(runtime,interpreted)_(user,full)",LATENCY,344.8626654,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,Expand.executePlan,"Expand.executePlan_(auth,false)_(runtime,interpreted)_(user,full)",LATENCY,346.3865958,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,slotted)_(selectivity,0.1)",LATENCY,16.12264792,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,slotted)_(selectivity,0.1)",LATENCY,15.83155308,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,slotted)_(selectivity,0.1)",LATENCY,16.17769434,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,CompositeIndexSeek.executePlan,"CompositeIndexSeek.executePlan_(propertyCount,4)_(propertyType,long)_(runtime,slotted)_(selectivity,0.1)",LATENCY,16.03260991,ms,1575228520664,01/12/2019 19:28:41
old,Cypher,Top.executePlan,"Top.executePlan_(limit,10000)_(runtime,interpreted)_(sort_type,long)",LATENCY,183.8725908,ms,1576452190236,15/12/2019 23:23:10
old,Cypher,Top.executePlan,"Top.executePlan_(limit,10000)_(runtime,interpreted)_(sort_type,long)",LATENCY,238.767208,ms,1576214538490,13/12/2019 05:22:18
old,Cypher,Top.executePlan,"Top.executePlan_(limit,10000)_(runtime,interpreted)_(sort_type,long)",LATENCY,179.7314777,ms,1575788177503,08/12/2019 06:56:18
old,Cypher,Top.executePlan,"Top.executePlan_(limit,10000)_(runtime,interpreted)_(sort_type,long)",LATENCY,208.0101867,ms,1575228520664,01/12/2019 19:28:41
